,end,cholera,paratyphoid ,typhoid ,acute viral hepatitis a,acute viral hepatitis e,poliomyelitis,plague,yellow fever,dengue fever,dengue haemorrhagic fever,malaria,chikungunya fever,hfmd,diphtheria,measles,mumps  ,rubella,sars,nipah virus infection,acute viral hepatitis b,encephalitis,legionellosis,campylobacteriosis,acute viral hepatitis c,melioidosis,meningococcal infection,pertussis,pneumococcal disease (invasive),haemophilus influenzae type b,salmonellosis(non-enteric fevers),avian influenza,acute upper respiratory tract infections,acute conjunctivitis,acute diarrhoea,chickenpox,zika virus infection,leptospirosis,ebola virus disease,japanese encephalitis,tetanus,botulism,murine typhus,monkeypox,middle east respiratory syndrome
574,2023-01-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,2560.0,69.0,352.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
575,2023-01-14,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,14.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,2400.0,65.0,375.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2023-01-21,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,272.0,1.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,39.0,0.0,2405.0,63.0,382.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
577,2023-01-28,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,186.0,0.0,1.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,0.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,22.0,0.0,2805.0,66.0,409.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2023-02-04,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,223.0,0.0,1.0,1.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,1.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,16.0,0.0,2795.0,71.0,407.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2023-02-11,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,218.0,1.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,0.0,2741.0,75.0,369.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2023-02-18,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,1.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,2590.0,77.0,376.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2023-02-25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,2.0,22.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,2.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,2694.0,76.0,385.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2023-03-04,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,2535.0,77.0,345.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2023-03-11,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,16.0,1.0,1.0,0.0,0.0,2.0,0.0,22.0,0.0,2823.0,83.0,342.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
584,2023-03-18,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,14.0,0.0,2592.0,79.0,324.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
585,2023-03-25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,128.0,0.0,1.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,,0.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,15.0,0.0,2769.0,85.0,387.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
586,2023-04-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,27.0,0.0,2826.0,87.0,367.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2023-04-08,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,3026.0,85.0,399.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
588,2023-04-15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,23.0,0.0,3115.0,74.0,345.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2023-04-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,22.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,,1.0,12.0,0.0,2.0,0.0,0.0,4.0,0.0,20.0,0.0,3025.0,82.0,371.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2023-04-29,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,128.0,0.0,1.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,21.0,0.0,2737.0,72.0,341.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
591,2023-05-06,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,118.0,0.0,0.0,1.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,,0.0,13.0,0.0,1.0,0.0,2.0,2.0,0.0,28.0,0.0,2779.0,65.0,341.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
592,2023-05-13,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,,0.0,8.0,3.0,0.0,0.0,2.0,2.0,0.0,23.0,0.0,2548.0,57.0,329.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
593,2023-05-20,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,121.0,0.0,1.0,0.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,2479.0,65.0,346.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,2023-05-27,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,133.0,0.0,1.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,2300.0,70.0,298.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2023-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2145.0,62.0,311.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2023-06-10,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,1.0,0.0,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,1913.0,50.0,294.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2023-06-17,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,,0.0,5.0,0.0,3.0,0.0,2.0,4.0,0.0,32.0,0.0,1832.0,46.0,295.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2023-06-24,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,1.0,1.0,0.0,0.0,3.0,0.0,28.0,0.0,1885.0,49.0,304.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
599,2023-07-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,26.0,0.0,2122.0,56.0,368.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,2023-07-08,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,2211.0,63.0,403.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2023-07-15,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,209.0,0.0,1.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,9.0,1.0,0.0,0.0,1.0,3.0,0.0,34.0,0.0,2449.0,62.0,400.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
602,2023-07-22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,2645.0,65.0,377.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2023-07-29,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,213.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,8.0,1.0,1.0,0.0,0.0,3.0,0.0,27.0,0.0,2701.0,64.0,364.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
